Class,Label,Latitude,Longitude,B02,B03,B04,B08,NDVI,EVI,SAVI,NDWI
Agricultural Areas,2,4951145.0,697385.0,651,620,1256,2847,0.3877650499634319,0.7229846405525766,0.5815767028146704,-0.6423420824920495
Agricultural Areas,2,4951145.0,697395.0,817,928,1256,2847,0.3877650499634319,0.9344531892399859,0.5815767028146704,-0.5083443708609137
Agricultural Areas,2,4951145.0,697405.0,908,1166,1403,2681,0.31292850146914025,0.7447552447552448,0.4693352919573999,-0.3938133610605564
Urban Areas,1,4951145.0,697415.0,1041,1367,1403,2681,0.31292850146914025,0.9703872437357631,0.4693352919573999,-0.3246047430829959
Urban Areas,1,4951145.0,697425.0,1032,1420,1778,2886,0.23756432246997775,0.4763542562338779,0.35630828598992387,-0.3404551788202429
Agricultural Areas,2,4951145.0,697435.0,1094,1617,1778,2886,0.23756432246997775,0.5177570093457944,0.35630828598992387,-0.2818121252498272
Agricultural Areas,2,4951145.0,697445.0,1061,1567,1819,3231,0.2796039603960341,0.5704128625676659,0.41936441936441937,-0.3468111713213767
Agricultural Areas,2,4951145.0,697455.0,806,1109,1819,3231,0.2796039603960341,0.4357486730033329,0.41936441936441937,-0.48894009216588735
Agricultural Areas,2,4951145.0,697465.0,688,904,1695,3473,0.3440402476780119,0.5239273927392739,0.5160104479055819,-0.586931688371017
Agricultural Areas,2,4951145.0,697475.0,846,1039,1695,3473,0.3440402476780119,0.608987532538704,0.5160104479055819,-0.5394503546099171
Agricultural Areas,2,4951145.0,697485.0,1076,1612,1676,3353,0.3334658977927951,0.7851123595505618,0.5001491201908739,-0.3506545820745146
Agricultural Areas,2,4951145.0,697495.0,936,1287,1676,3353,0.3334658977927951,0.6561032863849765,0.5001491201908739,-0.44525862068964556
Agricultural Areas,2,4951145.0,697505.0,691,994,1006,3277,0.5302358160167983,1.3741982330872564,0.7952608847904751,-0.5345352376492499
Agricultural Areas,2,4951145.0,697515.0,468,513,1006,3277,0.5302358160167983,0.9782046864231564,0.7952608847904751,-0.7292875989445717
Agricultural Areas,2,4951145.0,697525.0,576,636,847,3750,0.6314988035675303,1.6081320629293152,0.9471451876019575,-0.709986320109423
Forests and semi-natural areas,3,4951145.0,697535.0,560,565,847,3750,0.6314988035675303,1.566479602849126,0.9471451876019575,-0.7381228273464487
Forests and semi-natural areas,3,4951145.0,697545.0,488,374,755,3887,0.6747091770788308,1.6456494325346784,1.0119547657512116,-0.8244543534381407
Forests and semi-natural areas,3,4951145.0,697555.0,427,301,755,3887,0.6747091770788308,1.5012942191544434,1.0119547657512116,-0.8562559694364648
Forests and semi-natural areas,3,4951145.0,697565.0,346,245,560,3419,0.7185222417692707,1.7078853046594982,1.0776479457218244,-0.8662663755458279
Forests and semi-natural areas,3,4951145.0,697575.0,388,232,560,3419,0.7185222417692707,1.8468992248062015,1.0776479457218244,-0.8729115310873494
Forests and semi-natural areas,3,4951145.0,697585.0,387,247,541,3350,0.7219223849909864,1.9007984842333199,1.0827444430168316,-0.8626633305532149
Forests and semi-natural areas,3,4951145.0,697595.0,329,227,541,3350,0.7219223849909864,1.7005690761593413,1.0827444430168316,-0.8730779983225923
Forests and semi-natural areas,3,4951145.0,697605.0,366,222,519,3430,0.7371486452266209,1.9151315789473684,1.1055829851879986,-0.8784227820372158
Forests and semi-natural areas,3,4951145.0,697615.0,355,215,519,3430,0.7371486452266209,1.874436574372183,1.1055829851879986,-0.8820301783264504
Forests and semi-natural areas,3,4951145.0,697625.0,364,236,616,3562,0.7051220679750908,1.6261867962022523,1.0575565394280244,-0.8757240652975019
Forests and semi-natural areas,3,4951145.0,697635.0,450,332,616,3562,0.7051220679750908,1.8962409886714726,1.0575565394280244,-0.8294812532100455
Forests and semi-natural areas,3,4951145.0,697645.0,527,334,1082,3289,0.5049187828871996,0.9464791148468994,0.7572915475237333,-0.8156224123654204
Agricultural Areas,2,4951135.0,697335.0,992,914,1264,3187,0.4320377443271078,1.442827130852341,0.6479838256767382,-0.5542550597415129
Agricultural Areas,2,4951135.0,697345.0,1094,1143,1233,3054,0.42477256822952125,2.0251334519572954,0.6370845481049563,-0.45532523230878114
Agricultural Areas,2,4951135.0,697355.0,686,772,1233,3054,0.42477256822952125,0.8576676714393369,0.6370845481049563,-0.596445373758479
Agricultural Areas,2,4951135.0,697365.0,790,789,1539,3338,0.3688743079762073,0.6765192539109507,0.5532547411583804,-0.6176399321540921
Agricultural Areas,2,4951135.0,697375.0,877,940,1539,3338,0.3688743079762073,0.7501459427904261,0.5532547411583804,-0.560542309490403
Agricultural Areas,2,4951135.0,697385.0,706,784,1506,3142,0.351979345955242,0.594131319000581,0.5279122297515327,-0.6006113092205655
Agricultural Areas,2,4951135.0,697395.0,1028,1194,1506,3142,0.351979345955242,0.9151935556052808,0.5279122297515327,-0.44926199261991584
Agricultural Areas,2,4951135.0,697405.0,1001,1244,1297,2713,0.35311720698253485,1.184540739501422,0.5296097743423513,-0.3712408390194498
Urban Areas,1,4951135.0,697415.0,958,1044,1297,2713,0.35311720698253485,1.06916339474479,0.5296097743423513,-0.44423742347616596
Urban Areas,1,4951135.0,697425.0,963,1214,1466,2948,0.3357498867240522,0.8192371475953566,0.5035677879714577,-0.4166266218164244
Agricultural Areas,2,4951135.0,697435.0,930,1302,1466,2948,0.3357498867240522,0.7767295597484277,0.5035677879714577,-0.3872941176470497
Agricultural Areas,2,4951135.0,697445.0,1000,1367,1721,3344,0.32043435340571924,0.6575109382596014,0.48060408646727865,-0.41965612396517893
Agricultural Areas,2,4951135.0,697455.0,1000,1379,1721,3344,0.32043435340571924,0.6575109382596014,0.48060408646727865,-0.4160491213211853
Agricultural Areas,2,4951135.0,697465.0,996,1402,1776,3449,0.3201913875598025,0.6302742616033755,0.48024112525117213,-0.42197485054627043
Agricultural Areas,2,4951135.0,697475.0,1068,1566,1776,3449,0.3201913875598025,0.6861056430446194,0.48024112525117213,-0.37547357926220587
Agricultural Areas,2,4951135.0,697485.0,1020,1563,1619,3271,0.3378323108384389,0.7739880059970015,0.50669665678356,-0.3533305750930833
Agricultural Areas,2,4951135.0,697495.0,755,1052,1619,3271,0.3378323108384389,0.5639380077831638,0.50669665678356,-0.5133009484154404
Agricultural Areas,2,4951135.0,697505.0,517,601,985,3259,0.535815268614502,1.0741615493623051,0.803628224761456,-0.6886010362694122
Agricultural Areas,2,4951135.0,697515.0,449,377,985,3259,0.535815268614502,0.9797501077121931,0.803628224761456,-0.7926292629262708
Agricultural Areas,2,4951135.0,697525.0,592,570,1009,3682,0.5698145384779243,1.2615631489522372,0.854630715123095,-0.731890874882391
Agricultural Areas,2,4951135.0,697535.0,786,1024,1009,3682,0.5698145384779243,1.739328474752733,0.854630715123095,-0.5648108797279948
Forests and semi-natural areas,3,4951135.0,697545.0,714,887,986,3287,0.5384975427100271,1.494544037412315,0.8076518076518077,-0.5749880210828803
Forests and semi-natural areas,3,4951135.0,697555.0,585,567,986,3287,0.5384975427100271,1.194331983805668,0.8076518076518077,-0.7057602490918343
Forests and semi-natural areas,3,4951135.0,697565.0,450,342,586,3129,0.6845222072678147,1.943595230816264,1.0266451352442472,-0.8029386343992854
Forests and semi-natural areas,3,4951135.0,697575.0,360,224,586,3129,0.6845222072678147,1.6111251900658896,1.0266451352442472,-0.8663883089770097
Forests and semi-natural areas,3,4951135.0,697585.0,388,228,575,3647,0.7276172430127729,1.833810888252149,1.0912966252220249,-0.8823225806451385
Forests and semi-natural areas,3,4951135.0,697595.0,360,212,575,3647,0.7276172430127729,1.7462482946793998,1.0912966252220249,-0.8901269759004693
Forests and semi-natural areas,3,4951135.0,697605.0,370,214,512,3490,0.7441279360319654,1.9654171066525872,1.116052467207995,-0.8844492440604512
Forests and semi-natural areas,3,4951135.0,697615.0,334,220,512,3490,0.7441279360319654,1.834647609659931,1.116052467207995,-0.8814016172506501
Forests and semi-natural areas,3,4951135.0,697625.0,390,251,601,3653,0.7174424071461984,1.7600922722029988,1.0760371371489013,-0.8714139344262072
Forests and semi-natural areas,3,4951135.0,697635.0,478,341,601,3653,0.7174424071461984,2.0761904761904764,1.0760371371489013,-0.8292438657986773
Forests and semi-natural areas,3,4951135.0,697645.0,550,399,980,3234,0.5348837209302199,1.129258517034068,0.8022303950646578,-0.780346820809227
Agricultural Areas,2,4951125.0,697335.0,715,711,1264,3187,0.4320377443271078,0.8887142989185692,0.6479838256767382,-0.6351975371985471
Agricultural Areas,2,4951125.0,697345.0,676,777,1233,3054,0.42477256822952125,0.8457180011146201,0.6370845481049563,-0.5943617854345968
Agricultural Areas,2,4951125.0,697355.0,749,857,1233,3054,0.42477256822952125,0.9414745114259125,0.6370845481049563,-0.5617489133213868
Agricultural Areas,2,4951125.0,697365.0,936,1022,1539,3338,0.3688743079762073,0.8099225643796146,0.5532547411583804,-0.5311926605504466
Agricultural Areas,2,4951125.0,697375.0,1477,1735,1539,3338,0.3688743079762073,3.0073553995319293,0.5532547411583804,-0.31598659570273374
Agricultural Areas,2,4951125.0,697385.0,1137,1533,1506,3142,0.351979345955242,1.1200876352184035,0.5279122297515327,-0.34417112299464503
Agricultural Areas,2,4951125.0,697395.0,934,1165,1506,3142,0.351979345955242,0.7904909161190569,0.5279122297515327,-0.4590201996749371
Agricultural Areas,2,4951125.0,697405.0,807,814,1297,2713,0.35311720698253485,0.7966692922245977,0.5296097743423513,-0.5384179189112408
Urban Areas,1,4951125.0,697415.0,724,634,1297,2713,0.35311720698253485,0.6987761547572049,0.5296097743423513,-0.6211532715864768
Urban Areas,1,4951125.0,697425.0,779,896,1466,2948,0.3357498867240522,0.627700127064803,0.5035677879714577,-0.5338189386056053
Agricultural Areas,2,4951125.0,697435.0,901,1170,1466,2948,0.3357498867240522,0.7428571428571429,0.5035677879714577,-0.43176299174355437
Agricultural Areas,2,4951125.0,697445.0,983,1413,1721,3344,0.32043435340571924,0.644201000238152,0.48060408646727865,-0.40592810594911904
Agricultural Areas,2,4951125.0,697455.0,938,1497,1721,3344,0.32043435340571924,0.6114376130198915,0.48060408646727865,-0.381532741169172
Agricultural Areas,2,4951125.0,697465.0,1043,1595,1776,3449,0.3201913875598025,0.6656322113471791,0.48024112525117213,-0.3675654242664479
Agricultural Areas,2,4951125.0,697475.0,1119,1662,1776,3449,0.3201913875598025,0.7320381552463464,0.48024112525117213,-0.34963803560946294
Agricultural Areas,2,4951125.0,697485.0,958,1402,1619,3271,0.3378323108384389,0.711946216169626,0.50669665678356,-0.3999572009415707
Agricultural Areas,2,4951125.0,697495.0,882,1150,1619,3271,0.3378323108384389,0.6482498822790771,0.50669665678356,-0.47975571137750556
Agricultural Areas,2,4951125.0,697505.0,559,712,985,3259,0.535815268614502,1.1421396283274736,0.803628224761456,-0.6414001510954258
Agricultural Areas,2,4951125.0,697515.0,419,339,985,3259,0.535815268614502,0.9431771049357113,0.803628224761456,-0.8115619788771314
Agricultural Areas,2,4951125.0,697525.0,577,566,1009,3682,0.5698145384779243,1.2353267399944543,0.854630715123095,-0.7335216572504535
Agricultural Areas,2,4951125.0,697535.0,794,1055,1009,3682,0.5698145384779243,1.7669222633527235,0.854630715123095,-0.5545704032087703
Forests and semi-natural areas,3,4951125.0,697545.0,757,1079,986,3287,0.5384975427100271,1.6312207571246278,0.8076518076518077,-0.5057260650480874
Forests and semi-natural areas,3,4951125.0,697555.0,565,691,986,3287,0.5384975427100271,1.158260344306856,0.8076518076518077,-0.6525892408245185
Forests and semi-natural areas,3,4951125.0,697565.0,400,365,586,3129,0.6845222072678147,1.7436917169500823,1.0266451352442472,-0.7910704064109676
Forests and semi-natural areas,3,4951125.0,697575.0,357,231,586,3129,0.6845222072678147,1.601990676578052,1.0266451352442472,-0.8624999999999743
Forests and semi-natural areas,3,4951125.0,697585.0,419,242,575,3647,0.7276172430127729,1.9416003033750473,1.0912966252220249,-0.8755464129596072
Forests and semi-natural areas,3,4951125.0,697595.0,393,233,575,3647,0.7276172430127729,1.8503794723527285,1.0912966252220249,-0.8798969072164722
Forests and semi-natural areas,3,4951125.0,697605.0,365,231,512,3490,0.7441279360319654,1.9461508299568684,1.116052467207995,-0.8758398280032014
Forests and semi-natural areas,3,4951125.0,697615.0,351,241,512,3490,0.7441279360319654,1.8941610482126956,1.116052467207995,-0.8708121147145303
Forests and semi-natural areas,3,4951125.0,697625.0,404,270,601,3653,0.7174424071461984,1.8037825059101655,1.0760371371489013,-0.8623502421615891
Forests and semi-natural areas,3,4951125.0,697635.0,413,301,601,3653,0.7174424071461984,1.833033033033033,1.0760371371489013,-0.8477491148204136
Forests and semi-natural areas,3,4951125.0,697645.0,454,346,980,3234,0.5348837209302199,0.9868651488616462,0.8022303950646578,-0.8067039106145026
Agricultural Areas,2,4951115.0,697335.0,756,925,1321,3216,0.41767687899492134,0.8656130093184725,0.6264462809917355,-0.5532480077275886
Agricultural Areas,2,4951115.0,697345.0,792,746,1363,2888,0.35873912020700166,0.7436122488784864,0.5380453957426791,-0.5894331315354818
Agricultural Areas,2,4951115.0,697355.0,935,1110,1363,2888,0.35873912020700166,0.9403132322111234,0.5380453957426791,-0.4447223611805792
Agricultural Areas,2,4951115.0,697365.0,1129,1423,2264,3260,0.18030412744387797,0.297224709042077,0.27043171327721965,-0.3922699124492763
Agricultural Areas,2,4951115.0,697375.0,1838,2547,2264,3260,0.18030412744387797,0.8137254901960784,0.27043171327721965,-0.1227828482865486
Agricultural Areas,2,4951115.0,697385.0,1602,2095,1823,3178,0.27094581083782704,1.6115604186489059,0.4063780865740278,-0.20538592831404884
Agricultural Areas,2,4951115.0,697395.0,821,944,1823,3178,0.27094581083782704,0.42559205980275144,0.4063780865740278,-0.5419699175157559
Agricultural Areas,2,4951115.0,697405.0,802,770,1059,2688,0.4347477982385793,1.3449471598414795,0.6520346897931955,-0.554655870445328
Urban Areas,1,4951115.0,697415.0,700,656,1059,2688,0.4347477982385793,1.0736883733192724,0.6520346897931955,-0.6076555023923264
Urban Areas,1,4951115.0,697425.0,883,1054,1538,2921,0.3101592285265685,0.6255088195386703,0.4651866801210898,-0.4696855345911832
Agricultural Areas,2,4951115.0,697435.0,1103,1399,1538,2921,0.3101592285265685,0.8916827852998066,0.4651866801210898,-0.35231481481480664
Agricultural Areas,2,4951115.0,697445.0,1054,1445,1858,3159,0.25931831771974767,0.5079650163985632,0.3889387144992526,-0.37228496959165136
Agricultural Areas,2,4951115.0,697455.0,989,1378,1858,3159,0.25931831771974767,0.47202670343226183,0.3889387144992526,-0.392550143266467
Agricultural Areas,2,4951115.0,697465.0,1023,1521,1859,3160,0.25921498306435026,0.489649981181784,0.3887837434007371,-0.3501388592181083
Agricultural Areas,2,4951115.0,697475.0,1055,1597,1859,3160,0.25921498306435026,0.5080046856696603,0.3887837434007371,-0.32856842547823567
Agricultural Areas,2,4951115.0,697485.0,982,1449,1740,3210,0.29696969696969094,0.5846325167037862,0.4454095545904454,-0.3779781068898824
Agricultural Areas,2,4951115.0,697495.0,965,1424,1740,3210,0.29696969696969094,0.5730100569112029,0.4454095545904454,-0.385412170910652
Agricultural Areas,2,4951115.0,697505.0,856,1197,1449,3352,0.3963757550510228,0.8454771636751377,0.5945017182130584,-0.4737304902176198
Agricultural Areas,2,4951115.0,697515.0,735,852,1449,3352,0.3963757550510228,0.7280587650164512,0.5945017182130584,-0.594671741198844
Agricultural Areas,2,4951115.0,697525.0,700,950,1300,3231,0.4261752372544598,0.834918713248011,0.6391923204237008,-0.5455632623774086
Agricultural Areas,2,4951115.0,697535.0,683,822,1300,3231,0.4261752372544598,0.8169049835011423,0.6391923204237008,-0.594374537379704
Forests and semi-natural areas,3,4951115.0,697545.0,520,514,837,2794,0.5389699807215494,1.24904263466939,0.8083436596447748,-0.6892382103990118
Forests and semi-natural areas,3,4951115.0,697555.0,373,354,837,2794,0.5389699807215494,0.9746986751668493,0.8083436596447748,-0.7750952986022626
Forests and semi-natural areas,3,4951115.0,697565.0,358,279,533,3196,0.7141324751944029,1.7944743935309972,1.0710551012200027,-0.8394244604316305
Forests and semi-natural areas,3,4951115.0,697575.0,376,241,533,3196,0.7141324751944029,1.8622377622377622,1.0710551012200027,-0.8597614198428613
Forests and semi-natural areas,3,4951115.0,697585.0,364,235,589,3648,0.7219730941703866,1.7173815405344712,1.0828318584070797,-0.8789595673448138
Forests and semi-natural areas,3,4951115.0,697595.0,386,217,589,3648,0.7219730941703866,1.7834654850746268,1.0828318584070797,-0.8877102199223573
Forests and semi-natural areas,3,4951115.0,697605.0,363,223,538,3551,0.7368549767669177,1.8564386937769564,1.1051473285242694,-0.881822999470035
Forests and semi-natural areas,3,4951115.0,697615.0,364,249,538,3551,0.7368549767669177,1.8598765432098765,1.1051473285242694,-0.8689473684210297
Forests and semi-natural areas,3,4951115.0,697625.0,379,266,548,3635,0.7379870906048114,1.8908489525909593,1.1068483327357477,-0.863624711612385
Forests and semi-natural areas,3,4951115.0,697635.0,379,263,548,3635,0.7379870906048114,1.8908489525909593,1.1068483327357477,-0.8650590046177304
Forests and semi-natural areas,3,4951115.0,697645.0,417,293,881,3373,0.5858015984955198,1.1260732037957524,0.8785991303325891,-0.8401527550463491
Agricultural Areas,2,4951105.0,697335.0,951,1268,1321,3216,0.41767687899492134,1.1812741553422266,0.6264462809917355,-0.434433541480811
Agricultural Areas,2,4951105.0,697345.0,1007,1220,1363,2888,0.35873912020700166,1.0847915777493242,0.5380453957426791,-0.40603700097369994
Agricultural Areas,2,4951105.0,697355.0,908,1194,1363,2888,0.35873912020700166,0.8955837444209537,0.5380453957426791,-0.4149926506614303
Agricultural Areas,2,4951105.0,697365.0,1138,1668,2264,3260,0.18030412744387797,0.2996389891696751,0.27043171327721965,-0.3230519480519415
Agricultural Areas,2,4951105.0,697375.0,1617,2181,2264,3260,0.18030412744387797,0.5278219395866455,0.27043171327721965,-0.1983091343502996
Agricultural Areas,2,4951105.0,697385.0,1499,1760,1823,3178,0.27094581083782704,1.1784658201426335,0.4063780865740278,-0.28716079384365556
Agricultural Areas,2,4951105.0,697395.0,891,1027,1823,3178,0.27094581083782704,0.4556459748469971,0.4063780865740278,-0.5115338882282875
Agricultural Areas,2,4951105.0,697405.0,742,759,1059,2688,0.4347477982385793,1.17093156986774,0.6520346897931955,-0.5596170583115591
Urban Areas,1,4951105.0,697415.0,709,708,1059,2688,0.4347477982385793,1.0931418601529996,0.6520346897931955,-0.5830388692579334
Urban Areas,1,4951105.0,697425.0,1057,1298,1538,2921,0.3101592285265685,0.8188277087033747,0.4651866801210898,-0.3846883147665232
Agricultural Areas,2,4951105.0,697435.0,1302,1658,1538,2921,0.3101592285265685,1.449685534591195,0.4651866801210898,-0.2758244158113065
Agricultural Areas,2,4951105.0,697445.0,1282,1703,1858,3159,0.25931831771974767,0.6930534839122097,0.3889387144992526,-0.29946524064170504
Agricultural Areas,2,4951105.0,697455.0,1164,1625,1858,3159,0.25931831771974767,0.5830942990319111,0.3889387144992526,-0.3206521739130368
Agricultural Areas,2,4951105.0,697465.0,1108,1613,1859,3160,0.25921498306435026,0.541631973355537,0.3887837434007371,-0.3241148124868987
Agricultural Areas,2,4951105.0,697475.0,1101,1670,1859,3160,0.25921498306435026,0.5369376805612877,0.3887837434007371,-0.30848861283643253
Agricultural Areas,2,4951105.0,697485.0,1049,1598,1740,3210,0.29696969696969094,0.6354283738220801,0.4454095545904454,-0.33527454242927757
Agricultural Areas,2,4951105.0,697495.0,1006,1486,1740,3210,0.29696969696969094,0.6018670160497871,0.4454095545904454,-0.36712095400339934
Agricultural Areas,2,4951105.0,697505.0,938,1337,1449,3352,0.3963757550510228,0.9492218675179569,0.5945017182130584,-0.4297291533375895
Agricultural Areas,2,4951105.0,697515.0,963,1379,1449,3352,0.3963757550510228,0.9861125505233703,0.5945017182130584,-0.4170365673219104
Agricultural Areas,2,4951105.0,697525.0,1065,1475,1300,3231,0.4261752372544598,1.5856462473312531,0.6391923204237008,-0.373140671483205
Agricultural Areas,2,4951105.0,697535.0,975,1205,1300,3231,0.4261752372544598,1.2978895012770533,0.6391923204237008,-0.45671776375111683
Forests and semi-natural areas,3,4951105.0,697545.0,413,442,837,2794,0.5389699807215494,1.0366564254687998,0.8083436596447748,-0.7268232385661085
Forests and semi-natural areas,3,4951105.0,697555.0,397,283,837,2794,0.5389699807215494,1.0109515445810517,0.8083436596447748,-0.8160545986350076
Forests and semi-natural areas,3,4951105.0,697565.0,411,276,533,3196,0.7141324751944029,2.009811320754717,1.0710551012200027,-0.8410138248847684
Forests and semi-natural areas,3,4951105.0,697575.0,378,232,533,3196,0.7141324751944029,1.8700842696629214,1.0710551012200027,-0.8646441073512
Forests and semi-natural areas,3,4951105.0,697585.0,387,241,589,3648,0.7219730941703866,1.78659035159444,1.0828318584070797,-0.8760606839804351
Forests and semi-natural areas,3,4951105.0,697595.0,379,238,589,3648,0.7219730941703866,1.761893791037899,1.0828318584070797,-0.8775090066906619
Forests and semi-natural areas,3,4951105.0,697605.0,316,216,538,3551,0.7368549767669177,1.7080498866213152,1.1051473285242694,-0.8853198831961538
Forests and semi-natural areas,3,4951105.0,697615.0,342,252,538,3551,0.7368549767669177,1.7870699881376038,1.1051473285242694,-0.8674730475939819
Forests and semi-natural areas,3,4951105.0,697625.0,356,258,548,3635,0.7379870906048114,1.8141748942172073,1.1068483327357477,-0.8674544053429009
Forests and semi-natural areas,3,4951105.0,697635.0,383,256,548,3635,0.7379870906048114,1.904850055534987,1.1068483327357477,-0.8684142893857397
Forests and semi-natural areas,3,4951105.0,697645.0,440,276,881,3373,0.5858015984955198,1.162313432835821,0.8785991303325891,-0.8487256782679954
Agricultural Areas,2,4951095.0,697335.0,1305,1617,2027,3157,0.2179783950617242,0.5106190691369182,0.3269360594078503,-0.32258064516128354
Agricultural Areas,2,4951095.0,697345.0,1136,1659,1893,2864,0.2041202438511624,0.42565316500087674,0.3061481870730426,-0.26641609551182255
Agricultural Areas,2,4951095.0,697355.0,1154,1624,1893,2864,0.2041202438511624,0.4359734195402299,0.3061481870730426,-0.2762923351158584
Agricultural Areas,2,4951095.0,697365.0,1662,2036,1963,2946,0.20024444897127316,1.0873893805309736,0.30033608310418575,-0.18265756724206778
Agricultural Areas,2,4951095.0,697375.0,1446,1871,1963,2946,0.20024444897127316,0.6333762886597938,0.30033608310418575,-0.2231679468548843
Agricultural Areas,2,4951095.0,697385.0,1303,1622,2032,3086,0.2059398202422781,0.4785253790974303,0.3088795545569991,-0.3109600679694072
Agricultural Areas,2,4951095.0,697395.0,1161,1490,2032,3086,0.2059398202422781,0.40097390245758197,0.3088795545569991,-0.34877622377621614
Agricultural Areas,2,4951095.0,697405.0,750,860,1201,2633,0.37350026082419474,0.8493475682087782,0.5601773373321163,-0.507586601774964
Urban Areas,1,4951095.0,697415.0,773,793,1201,2633,0.37350026082419474,0.8855905998763142,0.5601773373321163,-0.5370694687682271
Urban Areas,1,4951095.0,697425.0,1099,1291,1755,2777,0.22550750220652635,0.504392458789853,0.3382239382239382,-0.36529006882988285
Agricultural Areas,2,4951095.0,697435.0,1403,1728,1755,2777,0.22550750220652635,0.9172500448752469,0.3382239382239382,-0.2328523862375087
Agricultural Areas,2,4951095.0,697445.0,1492,1888,2027,3097,0.20882123341139328,0.6572481572481572,0.3132012879305298,-0.24252758274823988
Agricultural Areas,2,4951095.0,697455.0,1417,1837,2027,3097,0.20882123341139328,0.5774419859686994,0.3132012879305298,-0.25537089582488337
Agricultural Areas,2,4951095.0,697465.0,1304,1774,2035,3161,0.21670515781369867,0.5033977110157367,0.32502646011738673,-0.281053698074969
Agricultural Areas,2,4951095.0,697475.0,1208,1716,2035,3161,0.21670515781369867,0.44597591888466415,0.32502646011738673,-0.29628870207093916
Agricultural Areas,2,4951095.0,697485.0,1141,1631,1911,3082,0.23452833967554107,0.4886088625552867,0.35175728446981075,-0.3078718438361912
Agricultural Areas,2,4951095.0,697495.0,1083,1553,1911,3082,0.23452833967554107,0.4555356726056174,0.35175728446981075,-0.32988133764832084
Agricultural Areas,2,4951095.0,697505.0,1014,1503,1927,3165,0.2431264728986598,0.43450793205110205,0.3646539027982327,-0.3560411311053908
Agricultural Areas,2,4951095.0,697515.0,1115,1641,1927,3165,0.2431264728986598,0.48621475139423453,0.3646539027982327,-0.3171036204744004
Agricultural Areas,2,4951095.0,697525.0,1360,1801,1954,3184,0.23939275982872246,0.653004884264175,0.35905419869611754,-0.27743229689066645
Agricultural Areas,2,4951095.0,697535.0,1335,1751,1954,3184,0.23939275982872246,0.6279995915449811,0.35905419869611754,-0.29037487335359086
Agricultural Areas,2,4951095.0,697545.0,658,712,1277,3511,0.46658312447785155,0.8951755088956563,0.6998016080192127,-0.6627989580866526
Forests and semi-natural areas,3,4951095.0,697555.0,437,318,1277,3511,0.46658312447785155,0.7072753751662129,0.6998016080192127,-0.8338991903891138
Forests and semi-natural areas,3,4951095.0,697565.0,400,290,599,3577,0.7131226053639675,1.7845158197507192,1.0695558481982521,-0.8500129299198125
Forests and semi-natural areas,3,4951095.0,697575.0,416,258,599,3577,0.7131226053639675,1.8373642645607107,1.0695558481982521,-0.8654498044328327
Forests and semi-natural areas,3,4951095.0,697585.0,421,267,573,3586,0.7244529935080374,1.9476405946994182,1.0865488640461594,-0.8614066960809535
Forests and semi-natural areas,3,4951095.0,697595.0,376,248,573,3586,0.7244529935080374,1.791319857312723,1.0865488640461594,-0.8706311945748338
Forests and semi-natural areas,3,4951095.0,697605.0,370,226,591,3640,0.720633419995256,1.7276745240253852,1.0808224034030485,-0.8830832902224293
Forests and semi-natural areas,3,4951095.0,697615.0,419,258,591,3640,0.720633419995256,1.8846581777722833,1.0808224034030485,-0.867624422780891
Forests and semi-natural areas,3,4951095.0,697625.0,358,249,581,3558,0.7192558589030993,1.7069954128440368,1.0787534726416235,-0.8691883372734208
Forests and semi-natural areas,3,4951095.0,697635.0,393,251,581,3558,0.7192558589030993,1.8163514338010982,1.0787534726416235,-0.8682068784457635
Forests and semi-natural areas,3,4951095.0,697645.0,429,291,771,3542,0.6424762346394471,1.3990709885893164,0.9636026428654225,-0.8481607096269019
Agricultural Areas,2,4951085.0,697335.0,1323,2072,2027,3157,0.2179783950617242,0.5233904585456229,0.3269360594078503,-0.20749665327978184
Agricultural Areas,2,4951085.0,697345.0,1348,2122,1893,2864,0.2041202438511624,0.5902017991733528,0.3061481870730426,-0.14881668672282092
Agricultural Areas,2,4951085.0,697355.0,1518,1873,1893,2864,0.2041202438511624,0.8553558844256519,0.3061481870730426,-0.20920413763985204
Agricultural Areas,2,4951085.0,697365.0,1594,1833,1963,2946,0.20024444897127316,0.8871841155234657,0.30033608310418575,-0.23289391086000769
Agricultural Areas,2,4951085.0,697375.0,1450,1874,1963,2946,0.20024444897127316,0.6383116883116883,0.30033608310418575,-0.22240663900414476
Agricultural Areas,2,4951085.0,697385.0,1599,2214,2032,3086,0.2059398202422781,0.801764795375019,0.3088795545569991,-0.16452830188678935
Agricultural Areas,2,4951085.0,697395.0,1650,1927,2032,3086,0.2059398202422781,0.9073691460055097,0.3088795545569991,-0.23119888290444382
Urban Areas,1,4951085.0,697405.0,830,1034,1201,2633,0.37350026082419474,0.9903181189488244,0.5601773373321163,-0.4360512680665275
Urban Areas,1,4951085.0,697415.0,864,993,1201,2633,0.37350026082419474,1.0654761904761905,0.5601773373321163,-0.45228902371758267
Urban Areas,1,4951085.0,697425.0,1161,1400,1755,2777,0.22550750220652635,0.5553744158243669,0.3382239382239382,-0.3296624371558456
Agricultural Areas,2,4951085.0,697435.0,1355,1724,1755,2777,0.22550750220652635,0.812271498966778,0.3382239382239382,-0.23394801155298303
Agricultural Areas,2,4951085.0,697445.0,1422,1813,2027,3097,0.20882123341139328,0.5821545157780196,0.3132012879305298,-0.26150712830956696
